																															Class	blank	blank	blank	blank	blank	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	NA	NA	NA	NA	NA	NA
1620	6.81	732.5506	PC 32:1|PC 16:0_16:1	[M+H]+	found in higher mz's MsMs_2671; found in higher mz's MsMs_2701	0.958	True	9.09	732.55377	C40H78NO8P	PC	QIBZFHLFHCIUOT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	85.6	76.8	100	766980.94	Sample_CPM026_031	732.55396:78655464 733.55731:48227740 734.56067:11859528	55.05121:62 56.04905:860 57.06965:294 58.06413:62 59.90259:62 60.07995:9383 67.05544:124 69.0709:124 70.06336:93 71.0712:3734 79.06033:62 80.97042:211 83.08762:155 85.83759:208 86.0955:68274 86.49615:62 86.63078:62 86.68701:62 86.75111:93 86.99991:62 87.7221:62 93.06962:62 95.08627:93 98.98306:2478 104.10593:6060 107.0855:62 109.09524:62 111.11625:62 121.09882:155 123.11692:93 124.62106:154 124.63046:154 124.9993:69713 126.00182:62 126.78046:62 128.48184:62 135.11485:93 163.00226:31 163.00943:124 165.55913:62 166.06023:7753 169.57442:62 181.02138:93 183.51736:7096 183.58589:62 183.66394:62 183.83153:93 183.86581:93 183.89058:93 183.91534:93 183.95345:93 183.96869:62 184.07732:1025945 184.58849:165 184.64384:2443 184.68394:855 184.71449:9318 184.76222:2091 184.80042:1545 184.82524:963 184.873:423 184.89018:188 184.90738:187 184.92839:189 184.94177:363 184.98953:186 185.03157:252 185.07744:3952 185.1386:123 185.15581:409 185.21507:123 185.23419:247 185.27434:153 185.28964:176 185.29921:221 185.32216:153 185.33745:92 185.36041:154 185.3891:92 185.42735:179 185.43883:321 185.4924:123 185.50388:266 185.55746:92 185.5766:176 185.64551:172 185.65508:154 185.72208:367 185.74506:153 185.79483:293 185.82164:153 185.84079:174 185.86761:123 185.92891:154 185.95764:123 185.9902:154 186.01128:123 186.03812:176 186.07643:1316 186.1301:153 186.15118:153 186.18761:215 186.21635:123 186.2662:154 186.28346:154 186.31606:123 186.34482:123 186.36783:229 186.39085:154 186.40619:123 186.42921:92 186.44647:154 186.48868:123 186.50786:123 186.53281:123 186.57118:123 186.5827:154 186.63835:182 186.64603:123 186.68442:92 186.71129:154 186.74585:92 186.78041:175 186.81497:62 186.83801:154 186.86105:154 186.87642:92 186.93211:383 186.95517:123 187.01279:123 187.04161:123 187.05507:92 187.09157:154 187.12616:123 187.14922:92 187.20111:92 187.21649:123 187.23187:123 187.27417:154 187.31262:123 187.33762:123 187.37415:123 187.43762:123 187.52803:123 187.55304:62 187.57805:123 187.60114:92 187.63962:92 187.68773:123 187.73586:123 187.78783:93 187.85136:123 187.88025:92 187.93994:92 187.98618:123 188.04396:93 188.08249:62 188.15379:123 188.22702:62 188.29834:62 188.34268:93 188.38702:93 188.44102:123 188.45837:62 188.4873:62 188.50467:62 188.53938:93 188.58955:93 188.65321:93 188.7169:93 188.74971:62 188.77673:123 188.79604:123 188.8192:62 188.92924:93 188.97366:93 189.02194:93 189.06638:123 189.12241:93 189.19002:93 189.21321:62 189.33498:93 189.36591:93 189.39104:168 189.41425:62 189.58055:93 189.78758:93 189.82048:62 189.86888:62 189.94051:62 189.96181:62 190.06058:62 190.09737:62 190.13223:62 190.17679:62 190.28725:62 190.37833:93 190.4268:93 190.48108:62 190.51599:62 190.61877:62 190.83995:62 190.88847:124 190.94476:93 190.99913:62 191.21275:62 191.40901:62 191.53148:62 191.58397:62 191.69289:62 192.22035:62 192.33334:62 192.44246:62 192.60036:62 193.16226:62 193.50998:62 193.7739:62 194.82939:62 195.71477:62 196.05295:62 219.2019:62 237.2077:31 237.21852:93 239.23508:62 240.09633:62 258.10428:124 285.23154:62 311.24557:62 311.25549:154 313.26382:300 414.27457:26 417.23071:123 419.25912:154 420.28378:62 422.29071:62 450.29904:154 468.3027:271 476.31708:2639 478.3244:1383 494.32553:1494 494.82541:62 496.33911:6073 498.27209:62 504.33649:154 522.34509:123 549.47278:2023 591.49292:62 727.57654:62 730.2619:172 730.29608:2535 730.37964:248 730.672:93 730.92267:62 731.32532:62 731.47729:93 731.56848:123 731.61786:154 731.64447:123 731.76984:93 731.82306:123 731.87628:93 731.91046:62 732.00928:124 732.09674:123 732.55292:422369	22759	23831	7674	1096619	718832	955982080	993429760	965261376	939663232	991067456	923593984	910369728	993248320	1098022272	905686144	889762432	591033536	858121088	942864832	1098258560	531358112	1107232256	1138820096	1045721600	1091501184	951265024	1031237376	1171324160	971494272	849318208	970157632	973704512	932525184	1094729088	1067978816	961113664	1032960512	765975360	941982528	804301120	1088053504	579600128	1024617088	967732864	993046336	853598592	870277504	924463744	548087424	1077235584	973509312	869624768	963654528	1180341376	1022895744	822430720	946761920	837510016	1108170880	395933888	1025597376	967590976	1122923648	1137939072	934361280	975053440	1491194	1069742336	1138512256	1019517440	1036595456	461252608	373943.0359375	954195373.714286	929163681.50625	505289.882642776	31866522.8276838	211906674.337746
1621	8.504	732.6449	w/o MS2:Cer 12:1;3O/34:3;(2OH)	[M+H]+		0.194	True	12.57	732.65009	C46H85NO5	Cer_AP	XLIQIHNJVRCWQR-UHFFFAOYSA-N	O=C(NC(CO)C(O)C(O)CCCC=CCCC)C(O)CCCCCCCCCCCCCCCCCC=CCC=CCC=CCCCCCCC	530	True	True	False		False	False	null	null	93.9	99.9	null	null	null	62.98	Sample_CPM042_046	732.6449:31133 733.64825:37103 734.65161:11569	124.99099:31 166.05412:31 184.07463:2683 269.23462:31 433.38272:26 496.31769:31 591.55463:31 730.26544:31 732.51465:90 732.54883:1439 732.63629:3390	95666	25639	31053	40577	39499	34258	40955	39639	40806	40997	39446	32870	39345	46378	126280	29410	46946	63763	18388	15097	42029	31595	24006	33138	91280	12973	7112	13867	10687	68300	13633	53811	53153	148893	51561	65360	46495	9641	22414	36810	12680	30707	33727	49057	39978	109024	39748	33045	311788	54468	214518	51838	70591	32154	63490	31204	50177	23076	65642	33201	16903	25953	56184	31234	117440	82288	33419	70599	42260	119245	29042	23302	46486.66875	38424.3738839286	53672.4532145182	28174.5179196754	3401.59547678179	50405.2981768246
1622	9.252	732.71619	Cer 48:1;3O|Cer 21:0;2O/27:1;O	[M+H-H2O]+		0.875	True	13.49	732.72278	C48H95NO4	Cer_HDS	UASRRRXRRLCCHW-UHFFFAOYSA-N	O=C(NC(CO)C(O)CCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCC=CCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	41.5	86.5	100	90.43	Sample_CPM014_018	732.71851:34676 733.72186:35778 734.72522:12815	57.07088:31 60.04526:385 86.09155:62 95.08753:31 104.10287:31 121.10776:26 125.00207:93 157.09589:26 161.13081:31 179.14655:26 184.07065:1681 242.59369:26 280.25937:62 290.26962:62 291.26376:93 308.29099:674 312.23785:31 312.29745:31 326.2991:203 369.33313:31 369.34662:62 424.43182:31 466.42157:31 466.461:208 490.48041:26 496.32513:62 528.4649:26 547.33899:62 640.59668:26 714.72351:542 732.53778:770 732.60999:288 732.68988:441 732.70129:1215	30606	2171	3702	3693	3083	12189	15739	14857	12842	15207	13243	14075	51482	49651	156277	115776	19501	132238	31617	38241	18328	21210	26260	35234	241997	25120	10871	22204	22146	95791	26940	127812	12747	69926	98719	153260	77082	43192	29316	80763	12221	42942	18724	76944	20959	251185	106130	107138	325393	39386	63397	150107	142514	21374	88990	74555	52389	47577	118278	30969	18086	26641	34158	27600	277417	66182	3543	122032	38217	125695	42970	31086	8651.20571289063	14021.7067522321	73975.0147623698	12289.0049748676	1317.10528401298	68848.3573131613
1623	7.242	733.61298	SM 36:0;2O	[M+H]+		0.764	True	10.38	733.62183	C41H85N2O6P	SM	HHUPDMAQIBSEGQ-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC	420	True	True	True		False	False	null	null	100	100	84.7	86.6	100	1335.28	Sample_CPM015_019	733.61877:145956 734.62212:110105 735.62548:36939	60.07269:31 60.07922:124 71.07744:31 86.09705:296 104.10608:124 125.00089:688 136.11604:26 166.05995:124 184.0712:16673 185.07512:522 185.45755:62 590.50171:31 591.52972:62 592.51758:93 715.61957:62 733.58954:2222 733.60858:2966	4909	1515	1184	725	1280	1417068	1475701	1329742	1074632	1355161	1350457	1237397	4287751	771528	4429456	2642871	2353412	1938070	1904912	1594731	1430140	1788568	730981	676376	631315	1240363	850377	428141	1788133	1831293	1908694	3051249	750510	2324388	592633	1059104	494195	1499861	513345	1406563	750630	602634	3604034	2724305	1931692	1106953	1823569	2161209	496091	742195	1607739	1484488	883210	782126	2327518	1039990	1523680	960378	688210	458437	1542437	2480410	754039	1472957	1140860	3643684	1863	1320326	800238	1203419	1294660	1559526	1922.35496826172	1320022.66071429	1497207.73545125	1694.1259688072	130991.308799352	945949.753828826
1624	10.414	733.67572	Unknown	[M+H]+	adduct linked to 1691_[M+NH4]+	0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	260.75	QCpool_059	733.67242:7010 734.67577:8317 735.67913:2522	167.14949:26 184.06332:31 243.20729:26 356.5629:26 367.30942:31 445.38223:31 593.52399:26 715.6731:26 733.67419:199 733.72363:123	1439	550	1723	346	841	74729	62228	66265	60773	59321	50659	60401	245131	201296	286312	247230	92811	365338	260611	275539	24669	117697	173068	276408	133125	179929	244594	169440	176840	185218	180409	98298	45974	25640	167000	148047	221320	202734	139015	180462	125238	148548	142438	156815	85025	155357	107717	118802	165474	92215	113009	133994	148123	47193	114396	128926	130735	111009	125486	131093	136039	102134	81906	126586	102765	95676	496	104827	96124	105804	73980	88613	979.818432617187	62053.8577008929	144345.010896301	584.89591211139	7303.95291263631	68886.1559923796
1625	6.218	734.49127	PS 32:1|PS 16:0_16:1	[M+H]+	adduct linked to 1475_[M+H-H2O]+	0.861	True	8.02	734.4967	C38H72NO10P	PS	SQYNOJCBJMSMAA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	75.9	81.9	100	14523.58	Sample_CPM014_018	734.49622:359944 735.49957:218326 736.50293:80998	57.07023:484 67.05141:124 69.06799:155 71.08363:124 79.05966:31 81.06837:246 85.10435:124 88.03479:62 91.05638:31 93.06747:124 95.08273:249 97.0988:93 104.10505:31 107.10204:31 109.10312:124 111.07829:155 119.08566:26 121.09934:1137 123.119:349 124.99353:62 133.06401:26 135.11699:297 137.12975:124 146.98212:31 149.13081:215 154.99988:62 184.07196:1322 186.08061:62 219.17717:31 219.20837:740 221.22432:62 235.20207:26 237.21437:555 239.23523:738 257.24969:62 281.25943:26 311.26031:529 313.27362:1966 324.23395:61 324.25418:814 326.2659:154 339.28143:305 391.20871:31 393.22861:93 393.23975:124 452.28287:31 478.26202:31 480.27957:93 496.25357:31 496.34744:62 498.27731:93 547.79657:169 549.48792:41774 550.48621:124 575.50824:93 593.43018:31 593.45074:387 675.41693:93 675.44611:93 716.53625:31 732.5658:26 734.49487:1706 734.55579:251	8521	1311	3551	17872	8635	1283048	1266638	1417736	1205632	1357792	1219452	1235614	8010054	2895992	8002982	9760204	998443	23502284	16129020	19829558	578816	3625876	4602976	5632613	3930686	5493927	6327634	5098144	18173552	13061087	8757729	8185233	371942	4447032	10602690	14242934	10415779	25838130	9152254	20445454	3298931	396003	4251526	9690636	2673057	24962820	11394466	8798021	293930	6007031	10890090	24247232	6653658	1908142	5938729	20710126	14319087	15592114	6787427	108591	10378035	6952971	4464604	11061876	17261402	1648342	28644	22311984	3118383	11301134	7043709	337084	7978.11611328125	1283701.80357143	9049046.84882813	6376.84272524327	77761.9607730881	7076727.53093795
1626	5.625	734.5235	PC O-34:7	[M+H]+		0.389	True	8.28	734.5119	C42H72NO7P	EtherPC	LUKKJKDYKXHZEK-UHFFFAOYSA-N	O=C(OC(COCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC	420	True	True	True		False	False	null	null	90.7	100	39.8	62.9	100	85.17	Sample_CPM059_064	734.51495:3650 735.5183:2140 736.52166:1086	103.03697:7 163.10858:7 184.07399:39 187.07285:7 321.24637:7 335.21359:15 422.82819:7 530.87878:7 690.12048:7 734.5238:99 734.58087:39	96208	61489	57426	64847	54841	85989	59176	86755	73086	71190	66108	73597	141420	142928	251502	248273	50258	255970	192629	142331	58134	105424	163071	331425	231305	161306	236205	208988	206035	326725	183824	139933	71114	65851	224475	200564	198167	379924	230501	315934	71531	168023	53790	138433	103070	248528	185411	137591	85478	232443	128427	209278	238192	79464	106463	187817	129507	144615	132526	150902	116085	75945	99193	75825	148421	99245	53871	142309	84907	93425	128343	408663	66962.296875	73700.3800223214	165365.631119792	16790.0485835108	9972.52702900737	82207.9122292864
1627	7.094	734.56519	PC 32:0|PC 16:0_16:0	[M+H]+	found in higher mz's MsMs_2660; similar chromatogram in higher mz_2311	0.958	True	9.57	734.5694	C40H80NO8P	PC	KILNVBDSWZSGLL-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	86.7	82	100	164627	Sample_CPM018_022	734.56885:15296931 735.5722:10390123 736.57556:2835280	55.05333:62 56.04804:1054 57.06969:155 60.08107:8392 67.05315:62 71.07239:2959 80.96661:31 80.96915:154 81.0703:62 83.08119:62 85.09727:124 86.09547:52894 86.59022:62 95.08348:124 98.98299:2456 104.10442:3504 109.10101:155 123.11835:124 124.62092:124 124.99917:45111 125.62822:62 161.0154:31 163.01456:194 166.06178:4711 181.02298:62 183.51706:3966 183.58939:93 183.85216:93 183.88835:62 183.92647:93 183.94742:123 184.06366:4717 184.07701:1062711 184.51947:93 184.62827:212 184.64354:993 184.66835:717 184.70845:6332 184.76192:1821 184.80011:768 184.8192:524 184.87268:380 184.90706:185 184.9491:481 184.98921:153 185.00641:271 185.02934:173 185.05228:188 185.07521:1292 185.11726:92 185.15549:221 185.22432:236 185.25108:61 185.29124:180 185.32567:123 185.36774:123 185.41174:154 185.44617:154 185.47678:123 185.52654:154 185.54567:61 185.57437:176 185.60307:154 185.63753:154 185.66241:123 185.7141:123 185.77155:123 185.7926:154 185.8175:123 185.84431:123 185.85388:123 185.87878:168 185.90942:154 185.94391:190 185.98415:123 186.00905:123 186.04929:122 186.07611:508 186.12978:123 186.16811:154 186.18919:123 186.20837:154 186.22562:92 186.32724:123 186.37711:123 186.39821:123 186.43082:62 186.45575:92 186.54591:123 186.56126:123 186.57661:62 186.62843:123 186.66107:93 186.68985:123 186.73785:123 186.78392:154 186.87033:92 186.91451:154 186.94524:93 186.98174:93 187.01439:123 187.03937:93 187.0605:123 187.07588:62 187.11815:123 187.18927:93 187.32961:123 187.40652:123 187.4296:93 187.51616:123 187.59697:93 187.65854:93 187.67586:93 187.71051:154 187.96852:93 188.17273:123 188.20357:93 188.23827:93 188.34236:93 188.50435:93 188.56415:93 188.59886:93 188.67412:93 188.99458:93 189.24187:93 189.29793:93 189.38878:124 190.07961:93 190.56607:124 190.95996:124 191.30956:93 191.59142:62 193.42366:62 221.22784:62 235.53979:26 239.23459:155 258.10825:93 313.25562:31 313.26807:458 382.20221:26 385.25412:62 391.19153:31 419.23209:31 419.258:235 422.29245:93 450.27396:31 450.29184:62 468.30139:31 476.86166:31 478.32919:2524 496.33142:3452 506.35938:62 524.36511:124 549.50085:62 551.50818:1680 732.30731:1187 732.37195:223 732.64569:124 733.4939:93 733.56238:93 733.58905:123 733.91248:93 733.97717:93 734.53296:9376 734.57489:396691	18924	5694	10826	83926	56651	107943528	120966360	126522336	121575816	121826232	117941936	124976168	97324936	140844192	81851296	107638768	56908364	135079520	128811472	181311856	48369392	124568528	164458768	167471904	152031392	105465512	166463792	175223424	121395872	105639680	105939992	104703984	130797816	101362464	170547744	139054000	144656496	105004656	151521136	122988584	149347808	59258560	140632752	115899624	108066296	119355776	90397408	118504088	58168716	166116192	154683632	108649848	154853696	205765680	125236384	113110024	140633936	113079544	153802976	41234608	129612104	109567080	179046512	146551456	119301296	83580504	120929	185748320	182923712	121466824	129679032	31804312	35204.1560546875	120250339.428571	123227252.809896	33778.5659936348	6099327.03395489	40687041.2927938
1628	9.051	734.62311	TG 42:3|TG 12:0_14:1_16:2	[M+NH4]+		0.917	True	13.39	734.62927	C45H80O6	TG	KEVVCZRPLDIUGO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCC)COC(=O)CCCCCCCCCCC)CCCCCCCC=CCC=CCCC	410	True	True	True		False	False	null	null	100	99.9	30.6	78.7	100	1543.91	Sample_CPM026_031	734.62646:149233 735.62981:119558 736.63317:37407	55.38195:26 67.04947:124 69.07535:31 73.03136:26 81.065:93 93.06119:31 93.06932:62 107.0808:62 109.09782:124 121.09689:210 135.11769:373 149.13503:93 161.12567:62 163.14166:62 175.10837:31 181.16071:62 184.07101:1083 185.07303:124 189.15271:93 207.17203:31 209.1848:124 227.15083:31 235.21191:31 237.21777:155 255.18221:62 257.19693:62 261.21613:31 281.202:26 283.2222:231 311.25696:124 337.26263:31 367.3371:62 369.35657:62 371.35992:93 383.29584:31 387.35516:62 407.30582:62 409.32703:154 411.36179:62 433.32507:26 435.33063:168 435.35114:209 437.33197:61 437.3584:644 439.37915:155 443.36948:26 461.341:31 463.37399:1979 465.38113:748 489.38254:309 491.40469:2923 493.42792:752 508.50165:62 517.38818:31 517.42334:825 519.4353:1795 521.42877:93 521.47046:154 543.83459:31 545.45752:225 547.47064:830 549.47101:93 573.47742:124 575.48767:62 575.51123:124 601.48224:31 601.51324:124 601.56494:31 629.54468:123 699.57996:62 699.61707:93 699.6394:31 717.61591:154 734.5672:702 734.62054:1149 734.67383:90 734.7157:62	14325	2765	2114	3763	4113	136782	114548	105806	110645	112090	108141	106833	2027574	531070	2261488	1915853	165899	3998272	1732170	2064935	90054	297800	298130	1020842	225645	1094969	984464	513238	1168357	2737198	1343493	784497	54093	122286	328270	1563678	1640864	4642979	385217	3261782	285301	772074	459270	1236314	181444	2896514	1317512	924796	633504	96934	497081	837924	930768	56206	1632626	1907242	785071	1352924	503670	382392	1496084	720842	147072	351607	2761527	446751	3381	1489036	114059	1346379	785267	992644	5416.12841796875	113549.28125	1093322.15823568	5043.22840638883	10689.7285987119	995875.40464374
1629	8.836	734.65448	w/o MS2:Cer 19:2;2O/30:5;O	[M+H]+		0.139	True	12.83	734.64459	C49H85NO4	Cer_HS	BXAZMTHGMRTCFL-UHFFFAOYSA-N	O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCCC)C(O)CCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC	530	True	True	False		False	False	null	null	69.9	99.9	null	null	null	49.16	Sample_CPM040_044	734.65161:16074 735.65496:9767 736.65832:5261	60.04301:31 173.13229:26 184.06339:93 288.28009:26 294.26929:62 308.27466:31 322.32053:62 336.91907:62 367.33105:62 436.34741:26 482.45087:31 671.58307:26 716.66199:93 732.39252:31 734.53455:62 734.55743:123 734.65259:899	43956	16279	15222	20995	23767	23674	23718	24728	26204	22082	24138	22410	19033	32516	73342	42313	24688	51824	29460	25771	31493	21758	16581	37770	50524	9168	26669	27545	18370	48483	12555	45904	24846	54169	36554	54870	25729	33683	29059	47431	18998	31322	19761	40582	19674	89324	43127	25539	203690	29624	144656	47091	53430	17613	47797	29886	38588	33922	42197	72756	17674	22714	29832	24280	66315	48260	15049	61269	31860	80418	26574	14793	24043.9673828125	23850.7036830357	40678.7013346354	11661.6696705977	1393.11281184241	30915.9667103137
1630	10.258	734.66553	w/o MS2:DG 21:0_22:3	[M+K]+	adduct linked to 1464_[M+NH4]+	0.875	True	13.47	734.66571	C46H84O5	DG	ACSORRJVJPUWNS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)CO)CCCCCCCCCCCCCCCCCCCC	530	True	True	False		False	False	null	null	63.2	99.9	null	null	null	132.47	Sample_CPM006_010	734.66553:24286 735.66888:9715 736.67224:6434	57.06824:31 71.08372:93 97.09744:62 111.11234:62 121.09156:31 127.42551:26 135.11852:124 147.11143:155 159.11763:31 161.13176:265 165.14925:31 175.13881:62 184.06213:93 184.06976:93 187.14157:62 203.17422:62 205.19167:62 215.17488:62 229.18634:62 241.19214:31 251.08333:26 257.22653:93 273.25415:31 285.25925:26 287.27249:124 301.28049:62 313.29266:62 349.29507:26 369.34543:1995 381.33414:31 383.37244:321 717.60175:31 734.57184:93	9694	3677	4056	2214	1584	47588	48106	31568	36832	33046	29486	22527	132956	71495	100957	104861	60516	154768	93393	70934	21498	52712	90108	97681	77498	80271	87321	38819	43943	72295	56799	30958	29826	20004	74975	49991	79061	65935	52612	53912	59481	60109	22716	39397	40930	41512	33700	42233	57334	32078	45725	35493	61973	25264	38962	29737	44113	17313	41222	38580	18835	38470	29999	38181	23311	42876	935	35937	49889	23129	26833	28472	4244.96142578125	35593.240234375	52180.7032847087	3211.34389733457	9422.20774161282	28943.0113807
1631	8.333	735.50531	SM 36:7;3O	[M+H]+		0.681	True	7.46	735.5072	C41H71N2O7P	SM	JCWGEXYNIUBXTB-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCC)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC	420	True	True	True		False	False	null	null	100	100	38.7	60.5	100	59.79	Sample_CPM018_022	735.51233:9267 736.51568:7749 737.51904:3783	89.10367:31 184.05963:31 184.0768:405 185.075:93 351.22498:26 550.46881:31 616.59399:26 634.61237:31 667.52014:461 735.47668:31 735.54144:123 735.5719:263	8711	2164	3166	3225	1532	109194	95932	127117	107693	103562	125317	106242	127283	130693	93996	50050	98397	60777	126332	135769	85727	152518	116116	72578	76170	143231	72350	89724	99006	87274	130150	94506	104143	83131	78586	131038	102431	41599	71332	51871	116092	177444	105325	109901	122689	71235	93523	85097	165882	96515	121184	68284	70217	66360	134749	47000	116632	45593	90507	145273	144335	128222	101972	127151	71446	103387	1018	76443	122018	100779	78557	170258	3759.67199707031	110722.5859375	99697.8380533854	2857.58308231992	11426.5083210316	34483.778532596
1632	9.455	735.62341	w/o MS2:SL 12:0;O/29:0;O	[M+H]+		0.111	True	12.37	735.62793	C41H83NO6S	SL	PWHCSLZSRXALJO-UHFFFAOYSA-N	O=C(N(CC(O)CCCCCCCCC)CS(=O)(=O)O)C(O)CCCCCCCCCCCCCCCCCCCCCCCCCCC	530	True	True	False		False	False	null	null	95.4	100	null	null	null	25.1	Blank_001	735.62341:16425 736.62676:14629 737.63012:4138	199.07397:31 223.075:31 229.12274:26 241.08556:62 247.20322:26 255.13586:93 283.19476:26 297.16483:93 302.63144:26 353.20648:31 353.22763:62 393.14026:26 409.28888:62 465.33463:26 511.4003:62 529.44305:31 567.4671:155 593.42572:26 605.47455:31 609.52582:31 623.49939:154 679.54095:31 679.57025:264 717.52905:31 735.62207:93 735.65253:123	176644	25743	23268	25506	27039	27343	27932	32839	28515	15109	25609	13380	17597	24083	6584	14783	12171	3671	13765	12093	21094	30112	34504	19725	30767	24509	23192	16024	15432	23958	5504	15046	29704	31564	23098	16212	17540	1856	23581	11715	23118	22868	13117	8691	24022	2803	5892	15639	3617	27182	24038	15237	7676	28912	16526	10423	18398	11475	11467	19237	3791	22085	27058	23791	1070	21859	23767	8187	27778	17141	15812	17486	55639.926171875	24389.6410435268	17334.034777832	67656.8952861725	7285.82073201137	8390.66192948968
